scope,state,record_date,income_group,mean,median,estimated_expenditure
STATE,W.P. KUALA LUMPUR,2019-09-01,M40,12317.252777777778,12317.083333333334,7670.28
STATE,W.P. KUALA LUMPUR,2019-10-01,M40,12312.34375,12312.15625,7867.67
STATE,W.P. KUALA LUMPUR,2019-11-01,M40,12307.434722222222,12307.229166666666,8000.59
STATE,W.P. KUALA LUMPUR,2019-12-01,M40,12302.525694444445,12302.302083333334,8415.64
STATE,W.P. KUALA LUMPUR,2020-01-01,M40,12297.616666666669,12297.375,8170.89
STATE,W.P. KUALA LUMPUR,2020-02-01,M40,12292.707638888887,12292.447916666666,8037.63
STATE,W.P. KUALA LUMPUR,2020-03-01,M40,12287.798611111111,12287.520833333334,8961.66
STATE,W.P. KUALA LUMPUR,2020-04-01,M40,12282.889583333334,12282.59375,9312.33
STATE,W.P. KUALA LUMPUR,2020-05-01,M40,12277.980555555556,12277.666666666666,8024.6
STATE,W.P. KUALA LUMPUR,2020-06-01,M40,12273.071527777778,12272.739583333334,8641.45
STATE,W.P. KUALA LUMPUR,2020-07-01,M40,12268.1625,12267.8125,9095.33
STATE,W.P. KUALA LUMPUR,2020-08-01,M40,12263.25347222222,12262.885416666666,8579.06
STATE,W.P. KUALA LUMPUR,2020-09-01,M40,12258.344444444445,12257.958333333334,8115.35
STATE,W.P. KUALA LUMPUR,2020-10-01,M40,12253.435416666664,12253.03125,8169.54
STATE,W.P. KUALA LUMPUR,2020-11-01,M40,12248.526388888888,12248.104166666666,7733.74
STATE,W.P. KUALA LUMPUR,2020-12-01,M40,12243.61736111111,12243.177083333334,8899.61
STATE,W.P. KUALA LUMPUR,2021-01-01,M40,12238.708333333332,12238.25,8717.26
STATE,W.P. KUALA LUMPUR,2021-02-01,M40,12233.799305555554,12233.322916666666,8061.57
STATE,W.P. KUALA LUMPUR,2021-03-01,M40,12228.890277777777,12228.395833333334,9046.26
STATE,W.P. KUALA LUMPUR,2021-04-01,M40,12223.98125,12223.46875,8316.8
STATE,W.P. KUALA LUMPUR,2021-05-01,M40,12219.07222222222,12218.541666666666,8358.3
STATE,W.P. KUALA LUMPUR,2021-06-01,M40,12214.163194444443,12213.614583333334,8560.91
STATE,W.P. KUALA LUMPUR,2021-07-01,M40,12209.254166666666,12208.6875,7826.5
STATE,W.P. KUALA LUMPUR,2021-08-01,M40,12204.345138888888,12203.760416666666,7980.67
STATE,W.P. KUALA LUMPUR,2021-09-01,M40,12199.43611111111,12198.833333333334,8683.81
STATE,W.P. KUALA LUMPUR,2021-10-01,M40,12194.527083333332,12193.90625,7676.22
STATE,W.P. KUALA LUMPUR,2021-11-01,M40,12189.618055555557,12188.979166666666,8899.43
STATE,W.P. KUALA LUMPUR,2021-12-01,M40,12184.709027777775,12184.052083333334,8608.47
STATE,W.P. KUALA LUMPUR,2022-01-01,M40,12179.8,12179.125,8782.33
STATE,W.P. KUALA LUMPUR,2022-02-01,M40,12199.511458333332,12198.769791666668,8024.76
STATE,W.P. KUALA LUMPUR,2022-03-01,M40,12219.222916666666,12218.414583333331,8366.9
STATE,W.P. KUALA LUMPUR,2022-04-01,M40,12238.934375,12238.059375,8672.95
STATE,W.P. KUALA LUMPUR,2022-05-01,M40,12258.645833333332,12257.704166666666,8028.85
STATE,W.P. KUALA LUMPUR,2022-06-01,M40,12278.357291666664,12277.348958333334,9298.88
STATE,W.P. KUALA LUMPUR,2022-07-01,M40,12298.06875,12296.99375,8143.06
STATE,W.P. KUALA LUMPUR,2022-08-01,M40,12317.780208333334,12316.638541666667,7702.37
STATE,W.P. KUALA LUMPUR,2022-09-01,M40,12337.491666666669,12336.283333333333,8123.73
STATE,W.P. KUALA LUMPUR,2022-10-01,M40,12357.203125,12355.928125,8595.0
STATE,W.P. KUALA LUMPUR,2022-11-01,M40,12376.914583333331,12375.572916666666,7896.09
STATE,W.P. KUALA LUMPUR,2022-12-01,M40,12396.626041666666,12395.217708333334,8299.39
STATE,W.P. KUALA LUMPUR,2023-01-01,M40,12416.3375,12414.8625,7780.85
STATE,W.P. KUALA LUMPUR,2023-02-01,M40,12436.048958333333,12434.507291666669,8453.4
STATE,W.P. KUALA LUMPUR,2023-03-01,M40,12455.760416666666,12454.152083333334,8693.65
STATE,W.P. KUALA LUMPUR,2023-04-01,M40,12475.471875,12473.796875,9088.05
STATE,W.P. KUALA LUMPUR,2023-05-01,M40,12495.183333333332,12493.441666666668,9061.4
STATE,W.P. KUALA LUMPUR,2023-06-01,M40,12514.894791666666,12513.086458333331,9274.09
STATE,W.P. KUALA LUMPUR,2023-07-01,M40,12534.60625,12532.73125,8461.85
STATE,W.P. KUALA LUMPUR,2023-08-01,M40,12554.317708333334,12552.376041666666,7831.82
STATE,W.P. KUALA LUMPUR,2023-09-01,M40,12574.029166666667,12572.020833333334,8663.04
STATE,W.P. KUALA LUMPUR,2023-10-01,M40,12593.740625,12591.665625,9118.72
STATE,W.P. KUALA LUMPUR,2023-11-01,M40,12613.452083333334,12611.310416666667,8992.64
STATE,W.P. KUALA LUMPUR,2023-12-01,M40,12633.163541666669,12630.955208333333,8294.73
STATE,W.P. KUALA LUMPUR,2024-01-01,M40,12652.875,12650.6,8658.93
STATE,W.P. KUALA LUMPUR,2024-02-01,M40,12652.875,12650.6,9241.66
STATE,W.P. KUALA LUMPUR,2024-03-01,M40,12713.608799999998,12711.32288,8491.5
STATE,W.P. KUALA LUMPUR,2024-04-01,M40,12774.3426,12772.04576,8576.52
STATE,W.P. KUALA LUMPUR,2024-05-01,M40,12835.0764,12832.76864,9011.52
STATE,W.P. KUALA LUMPUR,2024-06-01,M40,12895.810200000002,12893.49152,9361.08
STATE,W.P. KUALA LUMPUR,2024-07-01,M40,12956.544,12954.2144,9233.1
STATE,W.P. KUALA LUMPUR,2024-08-01,M40,13017.2778,13014.93728,9032.38
STATE,W.P. KUALA LUMPUR,2024-09-01,M40,13078.011600000002,13075.66016,8350.45
STATE,W.P. KUALA LUMPUR,2024-10-01,M40,13138.7454,13136.38304,8567.95
STATE,W.P. KUALA LUMPUR,2024-11-01,M40,13199.479200000002,13197.105920000002,8698.18
STATE,W.P. KUALA LUMPUR,2024-12-01,M40,13260.213,13257.8288,9609.44
STATE,W.P. KUALA LUMPUR,2025-01-01,M40,13320.9468,13318.55168,9629.1
STATE,W.P. KUALA LUMPUR,2025-02-01,M40,13381.680600000002,13379.274560000002,9564.43
STATE,W.P. KUALA LUMPUR,2025-03-01,M40,13442.4144,13439.99744,8717.34
STATE,W.P. KUALA LUMPUR,2025-04-01,M40,13503.1482,13500.720320000002,9027.76
STATE,W.P. KUALA LUMPUR,2025-05-01,M40,13563.882,13561.443200000002,9089.78
STATE,W.P. KUALA LUMPUR,2025-06-01,M40,13624.6158,13622.16608,9121.8
STATE,W.P. KUALA LUMPUR,2025-07-01,M40,13685.3496,13682.888960000002,10174.77
STATE,W.P. KUALA LUMPUR,2025-08-01,M40,13746.0834,13743.61184,9719.58
STATE,W.P. KUALA LUMPUR,2025-09-01,M40,13806.8172,13804.334720000004,9873.63
STATE,W.P. KUALA LUMPUR,2025-10-01,M40,13867.551,13865.057600000002,9797.03
STATE,W.P. KUALA LUMPUR,2025-11-01,M40,13928.2848,13925.78048,10255.08
STATE,W.P. KUALA LUMPUR,2025-12-01,M40,13989.0186,13986.503360000002,9128.8
STATE,W.P. KUALA LUMPUR,2026-01-01,M40,14049.7524,14047.226240000002,9450.96
STATE,W.P. KUALA LUMPUR,2026-02-01,M40,14110.486200000005,14107.949120000005,9462.39
STATE,W.P. KUALA LUMPUR,2026-03-01,M40,14171.22,14168.672000000002,10208.9
STATE,W.P. KUALA LUMPUR,2019-01-01,T20,28682.75,28054.25,21093.32
STATE,W.P. KUALA LUMPUR,2019-02-01,T20,28724.75277777778,28060.281944444443,22527.24
STATE,W.P. KUALA LUMPUR,2019-03-01,T20,28766.755555555555,28066.31388888889,19851.04
STATE,W.P. KUALA LUMPUR,2019-04-01,T20,28808.75833333333,28072.345833333333,20699.31
STATE,W.P. KUALA LUMPUR,2019-05-01,T20,28850.76111111111,28078.37777777778,21379.97
STATE,W.P. KUALA LUMPUR,2019-06-01,T20,28892.76388888889,28084.409722222223,20428.48
STATE,W.P. KUALA LUMPUR,2019-07-01,T20,28934.766666666663,28090.441666666666,22532.14
STATE,W.P. KUALA LUMPUR,2019-08-01,T20,28976.76944444444,28096.473611111112,22461.32
STATE,W.P. KUALA LUMPUR,2019-09-01,T20,29018.772222222226,28102.505555555555,21161.92
STATE,W.P. KUALA LUMPUR,2019-10-01,T20,29060.775,28108.5375,22330.63
STATE,W.P. KUALA LUMPUR,2019-11-01,T20,29102.777777777777,28114.569444444445,23741.38
STATE,W.P. KUALA LUMPUR,2019-12-01,T20,29144.78055555556,28120.60138888889,21748.04
STATE,W.P. KUALA LUMPUR,2020-01-01,T20,29186.783333333333,28126.63333333333,21378.28
STATE,W.P. KUALA LUMPUR,2020-02-01,T20,29228.786111111112,28132.66527777777,20358.22
STATE,W.P. KUALA LUMPUR,2020-03-01,T20,29270.78888888889,28138.69722222222,23391.66
STATE,W.P. KUALA LUMPUR,2020-04-01,T20,29312.791666666664,28144.729166666668,22786.29
STATE,W.P. KUALA LUMPUR,2020-05-01,T20,29354.794444444444,28150.76111111111,23695.07
STATE,W.P. KUALA LUMPUR,2020-06-01,T20,29396.797222222223,28156.79305555556,20653.12
STATE,W.P. KUALA LUMPUR,2020-07-01,T20,29438.8,28162.825,23282.14
STATE,W.P. KUALA LUMPUR,2020-08-01,T20,29480.80277777777,28168.856944444444,22518.1
STATE,W.P. KUALA LUMPUR,2020-09-01,T20,29522.805555555555,28174.88888888889,22046.69
STATE,W.P. KUALA LUMPUR,2020-10-01,T20,29564.80833333333,28180.920833333334,23544.12
STATE,W.P. KUALA LUMPUR,2020-11-01,T20,29606.81111111111,28186.95277777778,20247.34
STATE,W.P. KUALA LUMPUR,2020-12-01,T20,29648.81388888889,28192.984722222223,24135.1
STATE,W.P. KUALA LUMPUR,2021-01-01,T20,29690.816666666666,28199.016666666663,21986.99
STATE,W.P. KUALA LUMPUR,2021-02-01,T20,29732.819444444445,28205.04861111112,21065.49
STATE,W.P. KUALA LUMPUR,2021-03-01,T20,29774.82222222222,28211.08055555556,20724.59
STATE,W.P. KUALA LUMPUR,2021-04-01,T20,29816.825,28217.112500000003,20275.48
STATE,W.P. KUALA LUMPUR,2021-05-01,T20,29858.827777777777,28223.14444444445,22785.61
STATE,W.P. KUALA LUMPUR,2021-06-01,T20,29900.83055555556,28229.17638888889,23823.47
STATE,W.P. KUALA LUMPUR,2021-07-01,T20,29942.83333333333,28235.208333333336,22550.3
STATE,W.P. KUALA LUMPUR,2021-08-01,T20,29984.836111111108,28241.24027777778,21605.46
STATE,W.P. KUALA LUMPUR,2021-09-01,T20,30026.838888888888,28247.272222222226,22166.0
STATE,W.P. KUALA LUMPUR,2021-10-01,T20,30068.841666666667,28253.30416666667,23781.21
STATE,W.P. KUALA LUMPUR,2021-11-01,T20,30110.844444444443,28259.33611111111,21882.33
STATE,W.P. KUALA LUMPUR,2021-12-01,T20,30152.84722222222,28265.36805555556,24638.31
STATE,W.P. KUALA LUMPUR,2022-01-01,T20,30194.85,28271.4,23183.45
STATE,W.P. KUALA LUMPUR,2022-02-01,T20,30258.452083333334,28355.956250000003,24259.11
STATE,W.P. KUALA LUMPUR,2022-03-01,T20,30322.054166666665,28440.5125,22514.08
STATE,W.P. KUALA LUMPUR,2022-04-01,T20,30385.65625,28525.06875,20908.91
STATE,W.P. KUALA LUMPUR,2022-05-01,T20,30449.25833333333,28609.625,23071.12
STATE,W.P. KUALA LUMPUR,2022-06-01,T20,30512.860416666663,28694.18125,24063.63
STATE,W.P. KUALA LUMPUR,2022-07-01,T20,30576.4625,28778.737500000003,22672.21
STATE,W.P. KUALA LUMPUR,2022-08-01,T20,30640.064583333333,28863.29375,21381.88
STATE,W.P. KUALA LUMPUR,2022-09-01,T20,30703.666666666664,28947.85,21312.7
STATE,W.P. KUALA LUMPUR,2022-10-01,T20,30767.26875,29032.40625,22279.81
STATE,W.P. KUALA LUMPUR,2022-11-01,T20,30830.87083333333,29116.9625,23910.8
STATE,W.P. KUALA LUMPUR,2022-12-01,T20,30894.472916666666,29201.51875,25285.82
STATE,W.P. KUALA LUMPUR,2023-01-01,T20,30958.075,29286.075,24596.68
STATE,W.P. KUALA LUMPUR,2023-02-01,T20,31021.67708333333,29370.63125,21834.96
STATE,W.P. KUALA LUMPUR,2023-03-01,T20,31085.279166666667,29455.1875,21916.82
STATE,W.P. KUALA LUMPUR,2023-04-01,T20,31148.88125,29539.74375,24652.3
STATE,W.P. KUALA LUMPUR,2023-05-01,T20,31212.483333333334,29624.3,21337.32
STATE,W.P. KUALA LUMPUR,2023-06-01,T20,31276.085416666665,29708.85625,25436.15
STATE,W.P. KUALA LUMPUR,2023-07-01,T20,31339.6875,29793.4125,25510.02
STATE,W.P. KUALA LUMPUR,2023-08-01,T20,31403.28958333333,29877.96875,24501.99
STATE,W.P. KUALA LUMPUR,2023-09-01,T20,31466.891666666663,29962.525,24954.64
STATE,W.P. KUALA LUMPUR,2023-10-01,T20,31530.49375,30047.08125,22769.19
STATE,W.P. KUALA LUMPUR,2023-11-01,T20,31594.095833333333,30131.6375,23665.54
STATE,W.P. KUALA LUMPUR,2023-12-01,T20,31657.697916666664,30216.19375,22253.86
STATE,W.P. KUALA LUMPUR,2024-01-01,T20,31721.3,30300.75,21849.7
STATE,W.P. KUALA LUMPUR,2024-02-01,T20,31721.3,30300.75,24595.18
STATE,W.P. KUALA LUMPUR,2024-03-01,T20,31873.56224,30446.1936,24722.14
STATE,W.P. KUALA LUMPUR,2024-04-01,T20,32025.82448,30591.6372,25404.21
STATE,W.P. KUALA LUMPUR,2024-05-01,T20,32178.08672,30737.0808,23667.5
STATE,W.P. KUALA LUMPUR,2024-06-01,T20,32330.348960000003,30882.5244,23671.64
STATE,W.P. KUALA LUMPUR,2024-07-01,T20,32482.6112,31027.968,23852.03
STATE,W.P. KUALA LUMPUR,2024-08-01,T20,32634.87344,31173.4116,25550.01
STATE,W.P. KUALA LUMPUR,2024-09-01,T20,32787.13568,31318.8552,25665.55
STATE,W.P. KUALA LUMPUR,2024-10-01,T20,32939.39792,31464.2988,23485.83
STATE,W.P. KUALA LUMPUR,2024-11-01,T20,33091.66016000001,31609.742400000003,24457.59
STATE,W.P. KUALA LUMPUR,2024-12-01,T20,33243.9224,31755.186,23703.87
STATE,W.P. KUALA LUMPUR,2025-01-01,T20,33396.18464,31900.6296,23316.69
STATE,W.P. KUALA LUMPUR,2025-02-01,T20,33548.44688,32046.073200000003,24952.39
STATE,W.P. KUALA LUMPUR,2025-03-01,T20,33700.70912,32191.5168,25176.93
STATE,W.P. KUALA LUMPUR,2025-04-01,T20,33852.97136,32336.960400000004,23035.71
STATE,W.P. KUALA LUMPUR,2025-05-01,T20,34005.2336,32482.404,26873.57
STATE,W.P. KUALA LUMPUR,2025-06-01,T20,34157.49584,32627.8476,23901.49
STATE,W.P. KUALA LUMPUR,2025-07-01,T20,34309.75808,32773.29120000001,26031.57
STATE,W.P. KUALA LUMPUR,2025-08-01,T20,34462.02032,32918.7348,23528.39
STATE,W.P. KUALA LUMPUR,2025-09-01,T20,34614.28256000001,33064.178400000004,23538.94
STATE,W.P. KUALA LUMPUR,2025-10-01,T20,34766.5448,33209.622,26908.49
STATE,W.P. KUALA LUMPUR,2025-11-01,T20,34918.80704,33355.0656,27597.47
STATE,W.P. KUALA LUMPUR,2025-12-01,T20,35071.06928,33500.50920000001,25753.41
STATE,W.P. KUALA LUMPUR,2026-01-01,T20,35223.33152,33645.9528,25625.95
STATE,W.P. KUALA LUMPUR,2026-02-01,T20,35375.59376,33791.396400000005,26580.74
STATE,W.P. KUALA LUMPUR,2026-03-01,T20,35527.856,33936.840000000004,26427.0
STATE,W.P. LABUAN,2019-01-01,B40,4085.8,4086.575,2625.42
STATE,W.P. LABUAN,2019-02-01,B40,4098.041666666667,4098.794444444445,2692.94
STATE,W.P. LABUAN,2019-03-01,B40,4110.283333333334,4111.013888888889,2576.85
STATE,W.P. LABUAN,2019-04-01,B40,4122.525000000001,4123.233333333334,2782.1
STATE,W.P. LABUAN,2019-05-01,B40,4134.766666666666,4135.452777777778,2691.75
STATE,W.P. LABUAN,2019-06-01,B40,4147.008333333333,4147.672222222222,2515.32
STATE,W.P. LABUAN,2019-07-01,B40,4159.25,4159.891666666666,2768.01
STATE,W.P. LABUAN,2019-08-01,B40,4171.491666666667,4172.111111111111,2662.87
STATE,W.P. LABUAN,2019-09-01,B40,4183.733333333334,4184.330555555555,2816.51
STATE,W.P. LABUAN,2019-10-01,B40,4195.975,4196.55,2516.87
STATE,W.P. LABUAN,2019-11-01,B40,4208.216666666667,4208.769444444444,2642.65
STATE,W.P. LABUAN,2019-12-01,B40,4220.458333333333,4220.988888888889,2450.83
STATE,W.P. LABUAN,2020-01-01,B40,4232.7,4233.208333333333,2734.81
STATE,W.P. LABUAN,2020-02-01,B40,4244.941666666667,4245.427777777778,2431.55
STATE,W.P. LABUAN,2020-03-01,B40,4257.183333333333,4257.647222222222,2489.78
STATE,W.P. LABUAN,2020-04-01,B40,4269.425,4269.866666666667,2828.42
STATE,W.P. LABUAN,2020-05-01,B40,4281.666666666667,4282.086111111111,2838.02
STATE,W.P. LABUAN,2020-06-01,B40,4293.908333333334,4294.305555555556,2580.05
STATE,W.P. LABUAN,2020-07-01,B40,4306.15,4306.525,2827.32
STATE,W.P. LABUAN,2020-08-01,B40,4318.391666666666,4318.7444444444445,2665.91
STATE,W.P. LABUAN,2020-09-01,B40,4330.633333333333,4330.963888888889,2753.99
STATE,W.P. LABUAN,2020-10-01,B40,4342.875,4343.183333333333,2481.52
STATE,W.P. LABUAN,2020-11-01,B40,4355.116666666667,4355.402777777778,2724.85
STATE,W.P. LABUAN,2020-12-01,B40,4367.358333333334,4367.622222222222,2748.06
STATE,W.P. LABUAN,2021-01-01,B40,4379.6,4379.841666666667,2580.07
STATE,W.P. LABUAN,2021-02-01,B40,4391.841666666667,4392.061111111111,2551.23
STATE,W.P. LABUAN,2021-03-01,B40,4404.083333333333,4404.280555555556,2596.24
STATE,W.P. LABUAN,2021-04-01,B40,4416.325,4416.5,2678.6
STATE,W.P. LABUAN,2021-05-01,B40,4428.566666666667,4428.719444444445,2511.6
STATE,W.P. LABUAN,2021-06-01,B40,4440.808333333333,4440.938888888889,2750.97
STATE,W.P. LABUAN,2021-07-01,B40,4453.05,4453.158333333334,2607.26
STATE,W.P. LABUAN,2021-08-01,B40,4465.291666666667,4465.377777777778,2764.54
STATE,W.P. LABUAN,2021-09-01,B40,4477.533333333334,4477.597222222223,2875.35
STATE,W.P. LABUAN,2021-10-01,B40,4489.775,4489.816666666667,2710.89
STATE,W.P. LABUAN,2021-11-01,B40,4502.016666666666,4502.036111111112,2880.93
STATE,W.P. LABUAN,2021-12-01,B40,4514.258333333333,4514.255555555556,2693.61
STATE,W.P. LABUAN,2022-01-01,B40,4526.5,4526.475,2911.75
STATE,W.P. LABUAN,2022-02-01,B40,4514.015625,4514.023958333333,2914.72
STATE,W.P. LABUAN,2022-03-01,B40,4501.53125,4501.572916666667,3042.59
STATE,W.P. LABUAN,2022-04-01,B40,4489.046875,4489.121875000001,2815.78
STATE,W.P. LABUAN,2022-05-01,B40,4476.5625,4476.670833333334,2868.31
STATE,W.P. LABUAN,2022-06-01,B40,4464.078125,4464.219791666666,2874.03
STATE,W.P. LABUAN,2022-07-01,B40,4451.59375,4451.76875,2536.83
STATE,W.P. LABUAN,2022-08-01,B40,4439.109375,4439.317708333334,2448.31
STATE,W.P. LABUAN,2022-09-01,B40,4426.625,4426.866666666667,2520.05
STATE,W.P. LABUAN,2022-10-01,B40,4414.140625,4414.415625,2955.23
STATE,W.P. LABUAN,2022-11-01,B40,4401.65625,4401.964583333333,2825.7
STATE,W.P. LABUAN,2022-12-01,B40,4389.171875,4389.513541666667,2556.86
STATE,W.P. LABUAN,2023-01-01,B40,4376.6875,4377.0625,2692.69
STATE,W.P. LABUAN,2023-02-01,B40,4364.203125,4364.611458333333,2432.69
STATE,W.P. LABUAN,2023-03-01,B40,4351.71875,4352.160416666667,2472.36
STATE,W.P. LABUAN,2023-04-01,B40,4339.234375,4339.709375,2494.91
STATE,W.P. LABUAN,2023-05-01,B40,4326.75,4327.258333333333,2517.78
STATE,W.P. LABUAN,2023-06-01,B40,4314.265625,4314.807291666666,2919.36
STATE,W.P. LABUAN,2023-07-01,B40,4301.78125,4302.35625,2864.58
STATE,W.P. LABUAN,2023-08-01,B40,4289.296875,4289.905208333334,2477.23
STATE,W.P. LABUAN,2023-09-01,B40,4276.8125,4277.454166666666,2537.32
STATE,W.P. LABUAN,2023-10-01,B40,4264.328125,4265.003124999999,2711.01
STATE,W.P. LABUAN,2023-11-01,B40,4251.84375,4252.552083333333,2548.61
STATE,W.P. LABUAN,2023-12-01,B40,4239.359375,4240.101041666667,2373.36
STATE,W.P. LABUAN,2024-01-01,B40,4226.875,4227.65,2506.07
STATE,W.P. LABUAN,2024-02-01,B40,4226.875,4227.65,2515.56
STATE,W.P. LABUAN,2024-03-01,B40,4247.164,4247.942719999999,2349.25
STATE,W.P. LABUAN,2024-04-01,B40,4267.453,4268.23544,2402.6
STATE,W.P. LABUAN,2024-05-01,B40,4287.742,4288.52816,2564.43
STATE,W.P. LABUAN,2024-06-01,B40,4308.031000000001,4308.82088,2806.13
STATE,W.P. LABUAN,2024-07-01,B40,4328.32,4329.1136,2891.4
STATE,W.P. LABUAN,2024-08-01,B40,4348.609,4349.406319999999,2821.72
STATE,W.P. LABUAN,2024-09-01,B40,4368.898,4369.69904,2949.74
STATE,W.P. LABUAN,2024-10-01,B40,4389.187,4389.99176,2459.08
STATE,W.P. LABUAN,2024-11-01,B40,4409.476000000001,4410.28448,2790.46
STATE,W.P. LABUAN,2024-12-01,B40,4429.765,4430.5772,2496.04
STATE,W.P. LABUAN,2025-01-01,B40,4450.054,4450.869919999999,2571.48
STATE,W.P. LABUAN,2025-02-01,B40,4470.343000000001,4471.1626400000005,3004.18
STATE,W.P. LABUAN,2025-03-01,B40,4490.632,4491.45536,2987.62
STATE,W.P. LABUAN,2025-04-01,B40,4510.921,4511.74808,3062.52
STATE,W.P. LABUAN,2025-05-01,B40,4531.21,4532.0408,2925.91
STATE,W.P. LABUAN,2025-06-01,B40,4551.499,4552.333519999999,3015.95
STATE,W.P. LABUAN,2025-07-01,B40,4571.7880000000005,4572.6262400000005,2712.51
STATE,W.P. LABUAN,2025-08-01,B40,4592.077,4592.91896,2936.94
STATE,W.P. LABUAN,2025-09-01,B40,4612.366000000001,4613.21168,2755.96
STATE,W.P. LABUAN,2025-10-01,B40,4632.655000000001,4633.5044,2703.99
STATE,W.P. LABUAN,2025-11-01,B40,4652.944,4653.797119999999,3087.76
STATE,W.P. LABUAN,2025-12-01,B40,4673.233,4674.089840000001,2675.83
STATE,W.P. LABUAN,2026-01-01,B40,4693.522,4694.38256,2736.84
STATE,W.P. LABUAN,2026-02-01,B40,4713.811000000001,4714.67528,2628.33
STATE,W.P. LABUAN,2026-03-01,B40,4734.1,4734.968,2637.02
STATE,W.P. LABUAN,2019-01-01,M40,8149.675,8153.8,5151.18
STATE,W.P. LABUAN,2019-02-01,M40,8145.760416666667,8149.76875,5607.95
STATE,W.P. LABUAN,2019-03-01,M40,8141.845833333334,8145.7375,5514.75
STATE,W.P. LABUAN,2019-04-01,M40,8137.931250000001,8141.70625,5600.9
STATE,W.P. LABUAN,2019-05-01,M40,8134.016666666666,8137.675,5785.52
STATE,W.P. LABUAN,2019-06-01,M40,8130.102083333333,8133.64375,5610.45
STATE,W.P. LABUAN,2019-07-01,M40,8126.1875,8129.6125,5378.46
STATE,W.P. LABUAN,2019-08-01,M40,8122.272916666667,8125.58125,5382.01
STATE,W.P. LABUAN,2019-09-01,M40,8118.358333333334,8121.55,5737.48
STATE,W.P. LABUAN,2019-10-01,M40,8114.44375,8117.51875,5128.82
STATE,W.P. LABUAN,2019-11-01,M40,8110.529166666667,8113.4875,5726.0
STATE,W.P. LABUAN,2019-12-01,M40,8106.614583333333,8109.45625,5889.15
STATE,W.P. LABUAN,2020-01-01,M40,8102.7,8105.425,5109.59
STATE,W.P. LABUAN,2020-02-01,M40,8098.785416666667,8101.39375,5573.5
STATE,W.P. LABUAN,2020-03-01,M40,8094.870833333333,8097.3625,5638.66
STATE,W.P. LABUAN,2020-04-01,M40,8090.95625,8093.33125,5294.23
STATE,W.P. LABUAN,2020-05-01,M40,8087.041666666667,8089.3,5458.57
STATE,W.P. LABUAN,2020-06-01,M40,8083.127083333334,8085.26875,5552.71
STATE,W.P. LABUAN,2020-07-01,M40,8079.2125,8081.2375,6096.25
STATE,W.P. LABUAN,2020-08-01,M40,8075.297916666666,8077.20625,5785.71
STATE,W.P. LABUAN,2020-09-01,M40,8071.383333333333,8073.175,5143.91
STATE,W.P. LABUAN,2020-10-01,M40,8067.46875,8069.14375,5962.58
STATE,W.P. LABUAN,2020-11-01,M40,8063.554166666667,8065.1125,5718.62
STATE,W.P. LABUAN,2020-12-01,M40,8059.639583333334,8061.08125,5029.85
STATE,W.P. LABUAN,2021-01-01,M40,8055.725,8057.05,5922.02
STATE,W.P. LABUAN,2021-02-01,M40,8051.810416666667,8053.01875,5498.13
STATE,W.P. LABUAN,2021-03-01,M40,8047.895833333333,8048.9875,5092.28
STATE,W.P. LABUAN,2021-04-01,M40,8043.98125,8044.95625,6001.98
STATE,W.P. LABUAN,2021-05-01,M40,8040.066666666667,8040.925,5537.27
STATE,W.P. LABUAN,2021-06-01,M40,8036.152083333333,8036.89375,6013.36
STATE,W.P. LABUAN,2021-07-01,M40,8032.2375,8032.8625,5274.17
STATE,W.P. LABUAN,2021-08-01,M40,8028.322916666667,8028.83125,5766.94
STATE,W.P. LABUAN,2021-09-01,M40,8024.408333333334,8024.8,5053.23
STATE,W.P. LABUAN,2021-10-01,M40,8020.49375,8020.76875,5665.83
STATE,W.P. LABUAN,2021-11-01,M40,8016.579166666666,8016.7375,5292.51
STATE,W.P. LABUAN,2021-12-01,M40,8012.664583333333,8012.70625,5068.51
STATE,W.P. LABUAN,2022-01-01,M40,8008.75,8008.675,5967.59
STATE,W.P. LABUAN,2022-02-01,M40,8034.892708333333,8034.676041666667,5811.46
STATE,W.P. LABUAN,2022-03-01,M40,8061.035416666667,8060.677083333334,6098.27
STATE,W.P. LABUAN,2022-04-01,M40,8087.178125,8086.678125,5250.83
STATE,W.P. LABUAN,2022-05-01,M40,8113.320833333333,8112.679166666667,6118.76
STATE,W.P. LABUAN,2022-06-01,M40,8139.463541666666,8138.680208333333,5315.62
STATE,W.P. LABUAN,2022-07-01,M40,8165.60625,8164.681250000001,5414.32
STATE,W.P. LABUAN,2022-08-01,M40,8191.748958333334,8190.682291666667,5116.07
STATE,W.P. LABUAN,2022-09-01,M40,8217.891666666666,8216.683333333334,5608.16
STATE,W.P. LABUAN,2022-10-01,M40,8244.034375,8242.684375,5900.41
STATE,W.P. LABUAN,2022-11-01,M40,8270.177083333332,8268.685416666667,5240.1
STATE,W.P. LABUAN,2022-12-01,M40,8296.319791666667,8294.686458333334,5632.86
STATE,W.P. LABUAN,2023-01-01,M40,8322.4625,8320.6875,6188.74
STATE,W.P. LABUAN,2023-02-01,M40,8348.605208333332,8346.688541666666,6107.6
STATE,W.P. LABUAN,2023-03-01,M40,8374.747916666667,8372.689583333335,5980.8
STATE,W.P. LABUAN,2023-04-01,M40,8400.890625,8398.690625000001,5233.75
STATE,W.P. LABUAN,2023-05-01,M40,8427.033333333333,8424.691666666668,6018.0
